LD.HOBRT_ST13.81X LD,42.221466,-70.905923
LD.HOBRT_ST13.82X LD,42.221466,-70.905923
LD.HOLLISTN13.8,42.2111,-71.425
LD.HOLYOKE 13.8,42.281183,-72.604673
UN.HOOSAC  69  HOSW,42.720943,-73.028287
LD.HOPEWELL23,41.680895,-72.555159
LD.HOPKINTN13.8,42.19052,-71.540324
LD.HOTEL_RD34.5,44.068334,-70.26717
LD.HOTEL_RD12,44.0683,-70.2672
UN.HUCKN_HL34.5GROW,43.782,-71.6584
LD.HUDSN_HD13.8,42.387245,-71.556353
LD.HUDSON  34.5,42.774333,-71.429
LD.HUSE_RD 34.5,42.953167,-71.430833
LD.HYANIS_J24.0,41.685252,-70.29837
LD.HYDE_PRK13.8110A,42.273645,-71.120502
LD.HYDE_PRK13.8110B,42.2736,-71.1205
LD.IBM     115 K21 LD,44.479406,-73.095458
LD.IBM     115 K24 LD,44.479406,-73.095458
UN.INDIAN  13.8DERB,41.3257,-73.1001
LD.INDIAN  13.8,41.325705,-73.100079
LD.INDSTLPK13.2,41.719416,-70.949246
LD.INGLESID13.8,42.170759,-72.646778
LD.INTERVAL34.5,44.092679,-71.152321
LD.IPSWICH 23,42.697596,-70.869305
LD.IRASBURG46,44.844693,-72.28423
UN.IRASBURG46  COV1,44.844692,-72.284233
UN.IRASBURG46  COV2,44.844692,-72.284233
UN.JACKMAN 34.5JACK,43.1122,-71.9257
LD.JACKMAN 34.5,43.112167,-71.925667
LD.JAY     115,44.505581,-70.241671
UN.JAY     13.8VCG1,44.5056,-70.2417
UN.JAY     13.8VCG2,44.5056,-70.2417
UN.JAY     13.8VCG3,44.5056,-70.2417
UN.JAY_VT  46  KCW,44.978444,-72.482611
LD.JAY_VT  46,44.978444,-72.482611
LD.JOHNSTON12.5,41.814454,-71.474959
UN.JOHNSTON23  JLF2,41.8145,-71.475
LD.JOHNSTON23,41.814454,-71.474959
UN.JOHNSTON23  JS1W,41.814453,-71.47496
UN.JOHNSTON23  JS2W,41.814453,-71.47496
UN.JOHNSTON23  JS3W,41.814453,-71.47496
UN.JOHNSTON23  JS4W,41.814453,-71.47496
UN.JOHNSTON23  JS5W,41.814453,-71.47496
UN.JOHNSTON23  JS6W,41.814453,-71.47496
UN.JOHNSTON23  JS7W,41.814453,-71.47496
LD.JUNE_ST 13.8,41.338303,-72.982367
LD.KEENE_RD46,45.397458,-68.529335
UN.KENDALL 18.0KEN4,42.3629,-71.0805
UN.KENDALL 13.8KDJ1,42.3629,-71.0805
UN.KENDALL 13.8KND3,42.3629,-71.0805
LD.KENDALL 13.8,42.36294,-71.080518
LD.KENTCNTY34.5,41.683257,-71.479465
LD.KENTCNTY12.5,41.6833,-71.4795
LD.KENYON  12.5,41.438468,-71.632259
UN.KIBBY   34.5KIBY,45.355389,-70.541611
LD.KILVERT 12.5,41.729505,-71.449789
LD.KIMBL_RD34.5,44.151944,-70.633889
LD.KINGSTON23,42.0054,-70.7564
LD.KING_ST 23,42.736454,-71.012063
UN.KLEEN   18.0KLEN,41.552944,-72.596722
LD.KNGSTNAB13.8110A LD,42.3529,-71.0603
LD.KNGSTNAB13.8110B LD,42.3529,-71.0603
LD.KNGSTNPS34.5,42.8936,-71.0836
